mp_id k_lattice
mp-1219040 8.767617
mp-1204794 2.571501
mp-1208678 9.190001
mp-1208640 24.343985
mp-978695 8.967483
mp-7384 6.955699
mp-754203 10.614617
mp-756452 9.006474
mp-561248 1.824559
mp-9194 4.235019
mp-11793 3.644653
mp-5081 4.981462
mp-770767 11.127794
mp-13695 30.046956
mp-17982 4.946506
mp-1012835 3.572930
mp-1191882 23.072983
mp-999190 19.541311
mp-27823 11.158699
mp-27976 1.224200
mp-1219075 5.467901
mp-1219113 3.587567
mp-768383 11.110560
mp-552292 6.271571
mp-1219094 7.058417
mp-546152 12.833041
mp-550111 12.585999
mp-972448 6.496375
mp-8627 10.344378
mp-1173486 7.588846
mp-557569 5.140432
mp-1102762 8.859978
mp-754876 10.875973
mp-13530 16.228686
mp-12929 10.156311
mp-7405 19.501293
mp-1187025 14.387723
mp-1208925 11.375676
mp-21567 7.044201
mp-1208860 30.938671
mp-1208886 29.587758
mp-1205094 3.028221
mp-754110 8.552919
mp-753226 23.981916
mp-1208979 1.906540
mp-675749 8.329516
mp-557561 3.040278
mp-1219149 9.292774
mp-1219162 1.924731
mp-1219147 8.328128
mp-1219159 2.798558
mp-1219158 6.720687
mp-1208747 4.350490
mp-38162 4.422572
mp-1196525 0.962468
mp-38805 4.825033
mp-37923 8.521712
mp-1101415 9.775361
mp-3062 10.491786
mp-1208870 2.129798
mp-1208908 6.696502
mp-1208963 2.243432
mp-1199065 3.529191
mp-1208955 0.793379
mp-1208939 1.072430
mp-16160 3.410355
mp-1208969 5.913480
mp-675430 3.866215
mp-1196898 4.311633
mp-1195802 2.150687
mp-1208868 7.780035
mp-860969 5.956137
mp-770927 7.598548
mp-1209262 5.860657
mp-752686 11.390832
mp-755941 10.075253
mp-1192238 12.049896
mp-1219229 7.473805
mp-16995 9.200294
mp-555527 8.367542
mp-23622 7.515371
mp-556820 2.691535
mp-1191597 11.639855
mp-1191139 8.783983
mp-983597 4.208821
mp-3154 5.390630
mp-979979 6295776.355668
mp-1219205 6.617366
mp-4038 6.549551
mp-7423 3.132786
mp-541928 7.755675
mp-555559 4.465969
mp-16135 7.067876
mp-779858 8.604795
mp-756591 10.023210
mp-755901 10.107971
mp-755512 10.540230
mp-21562 1.918950
mp-21604 3.391809
mp-1196485 4.946001
mp-31110 6.738381
mp-1195872 1.102351
mp-570594 4.145353
mp-558042 6.872140
mp-570045 4.353558
mp-554097 7.269310
mp-568224 2.448120
mp-570226 4.548500
mp-1219332 2.466632
mp-555978 4.817268
mp-757507 4.110510
mp-561186 7.781541
mp-1208857 8.146158
mp-1105337 10.212983
mp-10560 13.911145
mp-1198078 2.249496
mp-1196148 6.074127
mp-772758 9.094561
mp-4408 19121284443.923065
mp-771253 4.048461
mp-1208902 10.414018
mp-771966 7.040824
mp-770766 5.172515
mp-770406 5.805804
mp-770806 7.781627
mp-752453 7.348122
mp-557438 8.941688
mp-3335 10.781543
mp-1203455 5.881455
mp-676629 5.415774
mp-675813 11.772664
mp-778052 1.837617
mp-772900 8.646790
mp-755374 16.082824
mp-3073 4.935507
mp-684911 2.159565
mp-1106376 3.538005
mp-554623 10.886565
mp-7355 6.115344
mp-2883 7.951103
mp-1209458 3.313061
mp-6055 5.261906
mp-17812 22988897.131183
mp-18610 8.753081
mp-1208880 6.574324
mp-18391 10.078958
mp-17235 7.142237
mp-13972 19.484124
mp-1194932 5.383295
mp-32594 2.280708
mp-15081 2.773638
mp-755362 3.378456
mp-755184 5.110022
mp-1219213 15.477879
mp-5598 20.919920
mp-32645 5.269806
mp-1403 4.697005
mp-8993 4.423366
mp-17741 2.045447
mp-756148 5.047321
mp-674804 4.782196
mp-675511 7.855515
mp-778141 4.153182
mp-218 3.802298
mp-1745 10.977259
mp-10733 12.560831
mp-1232072 6.381301
mp-17591 8.481376
mp-1232061 4.552205
mp-1232064 2.834545
mp-1232057 6.479115
mp-1232059 4.207858
mp-1232111 12.396953
mp-1232094 7.559418
mp-1232095 6.736044
mp-1232092 12.278933
mp-1232090 3.766009
mp-1208919 13.563188
mp-1219482 3.571258
mp-1208895 6.823575
mp-1202520 3.996518
mp-35249 5.035460
mp-778114 10.021538
mp-772840 8.020145
mp-772149 4.218860
mp-754621 19.868674
mp-1203325 8.179337
mp-35281 8.233529
mp-9499 19.922647
mp-1209039 15.226855
mp-1208884 19.017430
mp-14416 16.814701
mp-768280 14.724078
mp-4794 2.610009
mp-1025276 15.013387
mp-773126 4.961349
mp-559755 5.490588
mp-1208980 8.758473
mp-560690 7.152386
mp-568498 13.787694
mp-1219381 4.707529
mp-765639 5.731067
mp-1210793 1.098679
mp-29832 1.251234
mp-10534 3.184175
mp-15109 9.124195
mp-1188848 0.871273
mp-1208698 20.206495
mp-625409 14.297855
mp-625402 10.585904
mp-13282 3.078587
mp-13283 3.750764
mp-1219189 3.255836
mp-772098 1.575898
mp-768348 1.870406
mp-11709 28.501498
mp-1209201 1.467207
mp-776110 6.324948
mp-568264 6.856706
mp-1179443 7.534792
mp-7583 19.046062
mp-1602 6.970582
mp-1194773 3.727997
mp-1095294 736231869.027316
mp-1023900 9.568204
mp-189 17.651642
mp-1103261 11.738762
mp-21723 2.554997
mp-561110 1.577993
mp-556172 0.899990
mp-36053 60.975781
mp-1219220 35.542063
mp-1202714 48.429116
mp-1207095 8.461129
mp-18293 49.268190
mp-4769 20.175521
mp-18157 16.603063
mp-1020608 59.771458
mp-9996 23.955822
mp-2798 16.674928
mp-8352 268390414.692361
mp-972808 36.075433
mp-8059 25.984908
mp-7087 85.501782
mp-6922 51.396816
mp-639734 476856236.454062
mp-639724 28.401365
mp-639705 19.452534
mp-639695 12.146070
mp-639682 17.079257
mp-639511 27.254525
mp-639480 18.231226
mp-639463 47.329173
mp-615993 22.841668
mp-600091 16.302723
mp-600078 30.282516
mp-600071 25.727978
mp-600068 24.452368
mp-600059 13.742750
mp-600052 16.243468
mp-600049 11.915973
mp-600045 13.382628
mp-600041 24.368687
mp-600038 29.398478
mp-600033 22.215902
mp-600026 3.022161
mp-600031 14.390785
mp-600023 31.979439
mp-600016 20.478732
mp-600007 31.157672
mp-600006 18.305066
mp-600005 19.332527
mp-600004 31.794664
mp-600003 23.087776
mp-600002 40.685634
mp-600001 47.736970
mp-600000 42.732038
mp-562490 24.145281
mp-560998 15.097268
mp-560973 21.707424
mp-560826 37.684874
mp-560527 109.861385
mp-560155 17.507666
mp-560131 45.971056
mp-559928 53.870041
mp-559872 21.234130
mp-559740 22.206317
mp-559550 31.320448
mp-559347 8.571590
mp-559313 49.342497
mp-559091 37.424934
mp-558891 24.797196
mp-558564 5.640390
mp-557881 28.993424
mp-557930 29.212911
mp-557465 51.001832
mp-557264 22.516829
mp-557134 37.354922
mp-557118 24.399929
mp-557004 26.634539
mp-556994 30.752396
mp-556985 22.014837
mp-556961 9.874346
mp-556882 25.389627
mp-556662 50.077218
mp-556591 17.159426
mp-556553 62.334703
mp-556469 15.179636
mp-556454 17.540301
mp-556262 19.345427
mp-556218 21.865438
mp-555891 91.899586
mp-555740 19.007047
mp-555700 20.528735
mp-555556 56.093634
mp-555251 31.709467
mp-555235 26.202251
mp-555147 33.992848
mp-554573 37.671762
mp-554543 46.311168
mp-554267 14.264530
mp-554258 15.210937
mp-554243 50.196775
mp-554151 31.203571
mp-554089 27.076525
mp-553993 2.079592
mp-546794 53.181502
mp-546546 39.872431
mp-18280 22.727021
mp-17279 12.180380
mp-16964 20.817341
mp-15078 18.570033
mp-12787 7.081320
mp-1250261 15.641473
mp-1188220 44.872055
mp-1249969 9.745292
mp-1179454 119950488743.980347
mp-11684 30.060039
mp-10851 44.637180
mp-635441 0.133622
mp-29109 1.159680
mp-1078195 1.997593
mp-541053 1.411680
mp-1079714 16.489185
mp-555194 6.170210
mp-863018 32.183117
mp-1188318 21.583423
mp-643277 5.957565
mp-1196212 11.982821
mp-23739 39.794124
mp-28289 15.814023
mp-1192532 20.225422
mp-557080 7.045785
mp-1209032 8.150591
mp-707839 12.102065
mp-1195832 27.521802
mp-722246 7.024258
mp-29803 49.028343
mp-972831 23.302685
mp-1020703 43.877744
mp-1219182 76.543620
mp-978534 16.460304
mp-1818 18.955901
mp-1096549 5.016082
mp-28391 1.755634
mp-23563 1.684178
mp-23079 32.115642
mp-29174 14.214685
mp-9947 120.465365
mp-8062 136219814.670242
mp-7631 101.220074
mp-582034 52.376992
mp-570985 128510.134539
mp-570804 41.522635
mp-568696 57.547342
mp-568619 115.047704
mp-567551 69.605485
mp-567505 104.881393
mp-1204356 41.145258
mp-1200848 43.222643
mp-1200692 55.589372
mp-1200168 36.138430
mp-1199063 35.668642
mp-1197730 48.655174
mp-11714 202.402776
mp-11713 98.838196
mp-574086 1.843892
mp-570285 53912822.427519
mp-1078181 3.057263
mp-504902 2.254436
mp-1195825 2.400349
mp-769310 4.503804
mp-28144 7.276484
mp-569128 32.601431
mp-978553 2.188518
mp-1863 5.829145
mp-1219355 1.949494
mp-1205049 2.461329
mp-1190974 5.734648
mp-28195 5.506617
mp-1203760 19.104267
mp-1245434 21.709747
mp-1246059 24.821171
mp-542214 2.162153
mp-3273 37.947034
mp-14983 43.949297
mp-1206699 32.992519
mp-651688 2.737619
mp-769028 11.493518
mp-22192 12.163139
mp-28842 16.784340
mp-1219203 23.334523
mp-1219249 16.938252
mp-29157 19.515574
mp-16609 7.088773
mp-16608 3.429787
mp-8311 38.450710
mp-1219293 1.691707
mp-988 88.744365
mp-11607 113.013010
mp-2245 52.664288
mp-24026 46.142019
mp-995193 84.766631
mp-27189 4.665726
mp-1040468 80.650945
mp-30051 4.496052
mp-28813 10.920202
mp-558672 8.310880
mp-18310 3.082471
mp-1219303 3.112426
mp-30224 4.559000
mp-8939 16.976739
mp-1194741 25.034702
mp-1142992 28.484410
mp-769046 10.109232
mp-1219334 15.989124
mp-17123 28563338.763919
mp-28583 0.963601
mp-4497 122.047193
mp-8938 39.892596
mp-28712 0.663574
mp-27949 21.151558
mp-626083 37.830902
mp-626037 17.744978
mp-24431 32.710450
mp-30161 121038643.001255
mp-770811 4.056606
mp-1219350 1.669730
mp-561313 4.525418
mp-560584 2.331905
mp-541728 2.407662
mp-1208960 6.067862
mp-31135 3.711976
mp-1192397 246584026.212047
mp-556100 4.356236
mp-27532 0.519638
mp-504564 1.899626
mp-555786 3.550499
mp-1197095 1.590712
mp-29549 11.466107
mp-779704 4.008270
mp-18230 1.979827
mp-30160 68.824860
mp-17948 2.745077
mp-23492 890289839.812002
mp-1206152 53889838.300425
mp-7614 0.772958
mp-971662 11.745863
mp-165 128.099429
mp-1079297 277176.552570
mp-1219328 6.951714
mp-27519 3.763156
mp-638005 4.059649
mp-861871 3.809966
mp-29172 14.198213
mp-540675 2.919719
mp-540943 0.633321
mp-27358 11819013.889308
mp-1209033 17.570073
mp-1208982 8.909590
mp-542605 2.564568
mp-147 2.560983
mp-1179135 9.149009
mp-14 3.265828
mp-19247 31.118369
mp-1103413 25.044817
mp-1197295 3.609618
mp-1202200 8.131177
mp-1200926 6.707769
mp-13314 4.714191
mp-13313 6.511300
mp-13312 5.097732
mp-1095287 7.853061
mp-752429 10.788641
mp-1219252 0.176272
mp-1208995 123.951841
mp-1205824 3.471029
mp-1208994 10.839992
mp-605486 2.379709
mp-19450 9.955681
mp-1100405 15.736560
mp-13551 5.666843
mp-550579 16.874503
mp-558781 24.305767
mp-2894 16.567842
mp-1102514 17.960959
mp-569779 9.925755
mp-7173 11.775033
mp-1219286 14.737839
mp-1219278 10.431789
mp-1188449 12.700342
mp-1196890 12.763026
mp-1219240 20.465173
mp-1173305 12.735937
mp-6999 16.490899
mp-4200 55.508475
mp-696457 15.796873
mp-543042 21.714915
mp-989178 76.376568
mp-3432 43.057856
mp-1219284 17.875113
mp-1219274 15.719317
mp-768358 19.436459
mp-559760 12.041096
mp-1186991 4.298819
mp-755318 94.408268
mp-625663 25.026910
mp-625150 46.908772
mp-1101379 79.797380
mp-1196144 6.173528
mp-505794 7.147642
mp-759651 3.915865
mp-24741 11.041312
mp-24215 3.126691
mp-1203306 6.844088
mp-961697 5.623221
mp-1197297 9.161250
mp-769079 21.632418
mp-754239 32.663734
mp-559092 61.534859
mp-754165 55.738540
mp-1078300 25.551127
mp-6980 2942646.295014
mp-1219312 13.158940
mp-4636 51.963216
mp-961678 36.844446
mp-1209155 7.274355
mp-989195 54.868162
mp-1179510 5.212158
mp-23309 10.943549
mp-989190 20.712010
mp-546279 23.224636
mp-1186984 1.125779
mp-756205 10.843183
mp-754009 16.467306
mp-555769 6.943520
mp-555313 6.506372
mp-1101383 11.552030
mp-1209046 3.259151
mp-8697 50.955329
mp-11023 11.944439
mp-546125 39.156917
mp-4471 59.587313
mp-972937 77.668708
mp-1080747 111.115668
mp-12908 7.147114
mp-1105973 4.801528
mp-776150 16.528601
mp-1094066 17.952269
mp-973185 42.463614
mp-11022 18.863710
mp-13383 5.232649
mp-8616 6.826739
mp-541175 1.760736
mp-1189852 10.294890
mp-1189869 2.882742
mp-675128 32.382027
mp-1219404 40.751915
mp-1245883 4.428677
mp-1246833 23.932837
mp-1105775 6.485584
mp-15661 40.633707
mp-1005666 32.013560
mp-1220626 5.648596
mp-1209004 3.661665
mp-1209018 6.163018
mp-753401 35.455101
mp-753802 28.748211
mp-557773 9.677985
mp-558571 5.413668
mp-685069 5.230710
mp-12383 3.950969
mp-1219396 11.325159
mp-1195246 4.095837
mp-7640 59.182426
mp-1209079 20.941734
mp-5594 67.730050
mp-1194798 6.970983
mp-684690 7.589450
mp-1219395 16.158016
mp-7288 16.103858
mp-684969 44.785029
mp-401 26.922854
mp-1105836 21.349855
mp-778152 9.498451
mp-22630 5.593645
mp-542826 4.420439
mp-24217 23.910452
mp-775837 25.283912
mp-755313 53.000234
mp-754455 51.396693
mp-216 14.613426
mp-776325 6.885830
mp-757450 29.564909
mp-27576 10.433323
mp-1104166 4.551401
mp-504934 2.571625
mp-1219450 4.806520
mp-1195567 4.201905
mp-16800 15.802462
mp-1029602 33.782942
mp-1203569 2.986435
mp-676191 15.681285
mp-30002 3.493257
mp-626194 22.049424
mp-626193 21.364423
mp-1219527 7.678535
mp-1219520 8.410934
mp-769152 5.128538
mp-769148 10918312.243019
mp-568400 54.532382
mp-4798 61.893693
mp-27238 1.085456
mp-1195229 5.174419
mp-1199352 0.522429
mp-29904 479095.718448
mp-554896 2.611141
mp-1102857 185376671.842357
mp-1103213 27486624.492515
mp-28051 7.139944
mp-754462 3.127887
mp-554942 1.853271
mp-555629 2.200228
mp-28985 7162606.214335
mp-1209072 2.360586
mp-559000 3.919035
mp-558026 1.910881
mp-561328 2.479408
mp-1197121 0.194445
mp-23041 2.708025
mp-1095595 4.599584
mp-557809 4.750660
mp-28772 4.510958
mp-22971 6.923886
mp-1103194 3.952759
mp-28064 5.642000
mp-554625 1.224112
mp-560639 2.717431
mp-1102395 182968338.329490
mp-1102366 9.709664
mp-1103434 6.131041
mp-1103317 2747794370.993321
mp-1105453 6.515097
mp-23138 4.314179
mp-1219502 71.370154
mp-1206466 3.236781
mp-578882 0.951226
mp-1219558 1.386619
mp-9750 15.962051
mp-560310 1.711273
mp-1043556 14.113258
mp-770401 2.118675
mp-3439 8.618449
mp-755529 10.054973
mp-26342 12.280679
mp-554847 2.404003
mp-559301 6.594653
mp-1101771 5.344807
mp-1102833 6.103749
mp-761759 15898098.432869
mp-758096 5.840142
mp-1101381 22.140050
mp-766015 1.110643
mp-7609 7.279883
mp-756654 3.276167
mp-753661 2.866195
mp-753656 9.694504
mp-753539 6.929615
mp-561533 4.354981
mp-752753 20.189804
mp-752561 11.428439
mp-560098 10.522172
mp-230 15.388317
mp-1819 13.684510
mp-1078298 0.933650
mp-30011 2.490531
mp-30013 4.625906
mp-9270 8.590295
mp-8630 1659332563.856396
mp-569512 585239637.134021
mp-30214 1.788567
mp-27859 3.110710
mp-23536 0.791271
mp-570962 3.868932
mp-569224 1.207416
mp-23281 2.510743
mp-557917 2.428969
mp-560789 0.957386
mp-1196491 1.012121
mp-626218 13.464601
mp-626182 26.797403
mp-1219550 9.232321
mp-1219573 4.277729
mp-1203828 4.493821
mp-850732 3.059695
mp-757924 7.558007
mp-1192718 7.865607
mp-849325 4.799090
mp-720857 12.795834
mp-1831269 6.386240
mp-1880 8.912852
mp-989196 22.232285
mp-504662 1.629887
mp-27314 4.101126
mp-23176 3.033534
mp-23412 0.462689
mp-560748 2.580110
mp-22872 1.174733
mp-570727 4.775833
mp-558165 0.927702
mp-768372 270070154.382661
mp-27308 1.536923
mp-541259 2.811744
mp-2214131 2.064904
mp-570005 1.867693
mp-27399 1.792554
mp-1545003 0.249000
mp-572526 2.746491
mp-1219464 15.204559
mp-1219478 7.040509
mp-569209 2.662220
mp-14368 3.044332
mp-28109 6.563685
mp-1219521 6.216834
mp-758923 1.220800
mp-557606 3.335206
mp-560107 3.631251
mp-27786 1.105770
mp-642227 1.700277
mp-759873 1.928824
mp-1219562 4.771424
mp-758203 3.835467
mp-1219592 1.493811
mp-22737 1.151706
mp-759728 3.150165
mp-630376 1.578853
mp-27907 2.076012
mp-753233 3.987347
mp-1219481 13.638819
mp-759743 2.804689
mp-759450 0.890515
mp-556869 2.587601
mp-28485 2.432152
mp-1195086 0.906770
mp-1209139 1.872996
mp-1196261 8.133385
mp-1219479 3.396389
mp-29573 3.243249
mp-1245848 9.182488
mp-621960 1.063948
mp-759602 3.005232
mp-753445 4.768411
mp-772282 2.427797
mp-23419 2.970467
mp-27700 22744873.579201
mp-1219473 4.666455
mp-1219516 4.480476
mp-1219504 3.221899
mp-1219543 9.439699
mp-1041240 9.022700
mp-753515 3.234841
mp-753510 9.054865
mp-1101419 6.779569
mp-759821 3.281141
mp-541240 1257854.909277
mp-1239 4.502069
mp-29591 4.861782
mp-1219529 3.538063
mp-27290 0.916453
mp-28918 14.670512
mp-8612 7.888907
mp-571550 4.317234
mp-31507 2.555990
mp-1201 6.514515
mp-3525 3.613341
mp-1219475 8.453087
mp-672706 1.945602
mp-2160 1.240997
mp-1179704 2.129081
mp-560450 0.700084
mp-2809 2.066662
mp-1189633 5.244169
mp-861911 3.264778
mp-28711 5.250986
mp-504814 2.686464
mp-633099 7.880569
mp-696655 3.051226
mp-1201470 3.253427
mp-2695 10.371168
mp-758899 0.786787
mp-771699 5.643589
mp-1974691 14.125720
mp-1705 14.908026
mp-1043381 6.902424
mp-2136 5.885257
mp-1205345 3.133439
mp-1202960 3.239857
mp-557416 2.140882
mp-1247 3.672057
mp-28062 38886899.875827
mp-1209192 0.430491
mp-1209066 13305670.886705
mp-768500 10.483568
mp-768486 1.715745
mp-2762189 3.985427
mp-27256 3.717218
mp-15046 0.357974
mp-859121 3.934052
mp-540656 0.879489
mp-1101485 10.738293
mp-1045606 14.210424
mp-561117 1.399280
mp-28257 3.279002
mp-561397 8.290857
mp-1192852 3.478813
mp-29264 6081809.608606
mp-554012 6.764341
mp-28406 286641.775526
mp-28096 8.399798
mp-28407 1.209261
mp-28099 3.542124
mp-27465 4.133997
mp-1197503 5.463623
mp-1191944 3.075323
mp-1194972 2.589034
mp-540798 6.318275
mp-28676 17001708.057058
mp-29492 3545414.877067
mp-1202716 2.525699
mp-8537 7.427732
mp-30984 3.701275
mp-28405 15.766116
mp-994911 7.464822
mp-96 5.986647
mp-77 4.717321
mp-7 6.696874
mp-666931 5.813729
mp-561513 1.168877
mp-557869 2.295391
mp-557488 5.566740
mp-557376 4.273567
mp-557031 3.524207
mp-1219501 12.026099
mp-555760 17.849642
mp-1922 10928291120.091536
mp-2030 20.174367
mp-29568 5.051408
mp-581143 10.006652
mp-683982 2.469121
mp-554791 734430631.920168
mp-672184 2.841022
mp-649950 5.484061
mp-1219515 14.221607
mp-613545 57575564.323781
mp-14276 10152229.623420
mp-1206891 3.878925
mp-2068 30.166988
mp-27770 10.112201
mp-27871 8.037934
mp-974381 8.122265
mp-17173 9.472908
mp-613620 10.290818
mp-542734 24.923671
mp-1716 8.678458
mp-866713 263481416.365769
mp-5222 8.863881
mp-1102447 2.347417
mp-1197149 15.616674
mp-1219546 8.426847
mp-676712 1.288860
mp-541582 5.787256
mp-554432 9687694.981817
mp-1193300 13.070455
mp-572758 2.965964
mp-560625 2.645226
mp-1209145 2.556177
mp-27267 6.749140
mp-573051 2.680711
mp-556419 1084.576938
mp-23098 0.418258
mp-568100 4.951115
mp-573815 1.087411
mp-616597 0.629248
mp-24128 12.825130
mp-667291 1.272164
mp-626829 1.596553
mp-626819 5.122691
mp-626800 3.227293
mp-626799 2.871185
mp-626788 4.461985
mp-2766424 3.167911
mp-2766000 5.800936
mp-974724 1.781190
mp-27297 1.465864
mp-607436 2.817821
mp-23174 1.455656
mp-1042374 0.561727
mp-7094 5.554984
mp-1219630 0.491505
mp-1194608 1.582265
mp-568595 6.945238
mp-1190581 7.773469
mp-1201064 2.664677
mp-27343 1.555603
mp-29499 0.823944
mp-580748 3.984562
mp-624200 1487032.877265
mp-1173441 0.647557
mp-653579 0.961818
mp-652046 1.087753
mp-1220002 0.769206
mp-1219814 1.752407
mp-1219236 2.017593
mp-1210365 0.804755
mp-1194150 2.205338
mp-28464 1.179688
mp-623087 0.981475
mp-1205458 1.987870
mp-1196004 2.828786
mp-974650 4.739810
mp-1200983 0.999402
mp-29305 2.138180
mp-27736 6.304524
mp-1219275 1.161530
mp-625238 7.639103
mp-555759 0.314130
mp-1193652 1.486046
mp-662556 2.127281
mp-1209141 8.154243
mp-558514 7.962195
mp-1209676 4.616915
mp-1194730 12.599621
mp-18463 11.196110
mp-17897 12.943209
mp-14437 20.494815
mp-1209088 13.396438
mp-1209182 3.907230
mp-1209133 6.465816
mp-1194706 3.505154
mp-1195500 3.692390
mp-1209254 6.173457
mp-1209095 7.581393
mp-680048 0.360666
mp-642398 4.962657
mp-19031 7.958127
mp-1029312 11.698147
mp-1219122 4.202281
mp-16917 5.123947
mp-622258 1.662085
mp-560376 4.304328
mp-818600 10.254646
mp-818373 6.315628
mp-559279 10.237421
mp-556847 3.784334
mp-15998 6.342036
mp-6330 0.806549
mp-1203924 1.420946
mp-9368 11.576443
mp-1209196 8.521685
mp-7478 22.709255
mp-1209090 8.899746
mp-1209210 3.596055
mp-1209157 6.859279
mp-1209122 8.304474
mp-1209114 9.656463
mp-1209171 1.001537
mp-8176 4.384516
mp-1206230 3.983431
mp-27210 3.257435
mp-1113914 121150342.486255
mp-1191979 1.931135
mp-1113994 1.844294
mp-1209198 528694237.651519
mp-1114101 1.154632
mp-1209177 2.132350
mp-758985 4.759042
mp-1179697 6.087836
mp-1219566 2.237663
mp-1219552 9.486654
mp-1219548 52.653300
mp-6125 31.340035
mp-560586 24.638048
mp-866684 4.501330
mp-555463 4.249577
mp-1196714 2.672154
mp-554280 9.422120
mp-556785 2.383414
mp-10782 7.806178
mp-9365 10.198325
mp-1209260 10.249986
mp-1190149 1.506741
mp-1209188 2.953791
mp-1209144 9.626561
mp-1209099 11698798.773327
mp-1194597 6.275939
mp-1219631 6.952802
mp-780619 4.290215
mp-755018 33.626481
mp-1076534 34.741815
mp-3033 5.842764
mp-863022 1.715278
mp-1209080 1.614413
mp-554412 22.101072
mp-540632 9.543759
mp-617442 0.960144
mp-1205413 1.574698
mp-11925 3.044178
mp-1209097 14.934003
mp-1205862 1.142857
mp-998755 2.825168
mp-998155 7.263877
mp-2759982 4.761509
mp-1209174 3.850814
mp-1209111 3.073154
mp-1209047 7.522044
mp-22720 19.075001
mp-1209221 1.022432
mp-1209161 2.839661
mp-1209189 1.230775
mp-554199 7.399758
mp-29405 0.524246
mp-998620 4.035791
mp-998193 7.272215
mp-998611 4.605122
mp-998156 6.098400
mp-2047197 2.340883
mp-998778 1.172704
mp-998157 3.327440
mp-567780 1.699804
mp-1179711 7.468096
mp-11054 1.188673
mp-999269 4.527115
mp-10780 7.978965
mp-9364 8.589198
mp-7974 17.565931
mp-714665 2.554327
mp-567873 3.297889
mp-1209116 5.118821
mp-16116 5.216988
mp-10835 8.530146
mp-1209170 1.461047
mp-1209270 2.157326
mp-1190504 1.568257
mp-18710 1.839503
mp-1209136 5.887107
mp-1209322 5.226454
mp-18255 16.487222
mp-1209294 2.001189
mp-1209152 7.510968
mp-9842 10.080361
mp-560051 5.304292
mp-1245922 677547700.572811
